initializing xbee... 
starting print thread... 
starting setpoint thread... 
initializing imu... 
initializing controller...
initializing motors...
resetting encoders...
initializing odometry...
attaching imu interupt...
we are running!!!...

RUNNING: Hold upright to balance.
                 SENSORS               |            MOCAP            |
    θ    |    φ    |  L Enc  |  R Enc  |    X    |    Y    |    ψ    |
  0.050  |348.470  |  63122  | -45539  | -1.158  | -1.025  | -1.641  |
  0.284  |347.698  |  63004  | -45416  | -1.154  | -1.026  | -1.637  |
  0.238  |348.381  |  63104  | -45529  | -1.144  | -1.028  | -1.646  |
  0.141  |349.586  |  63286  | -45723  | -1.121  | -1.030  | -1.661  |
  0.030  |350.898  |  63484  | -45934  | -1.087  | -1.034  | -1.684  |
  0.052  |351.684  |  63605  | -46058  | -1.050  | -1.041  | -1.721  |
  0.092  |352.521  |  63739  | -46185  | -1.014  | -1.046  | -1.703  |
  0.074  |353.630  |  63916  | -46354  | -0.971  | -1.052  | -1.690  |
  0.057  |354.891  |  64116  | -46547  | -0.929  | -1.055  | -1.680  |
  0.049  |356.004  |  64288  | -46722  | -0.883  | -1.061  | -1.678  |
  0.058  |357.049  |  64446  | -46890  | -0.839  | -1.065  | -1.688  |
  0.063  |358.139  |  64611  | -47065  | -0.795  | -1.070  | -1.703  |
  0.062  |359.303  |  64791  | -47248  | -0.752  | -1.073  | -1.746  |
  0.064  |360.493  |  64982  | -47428  | -0.705  | -1.080  | -1.739  |
  0.042  |361.782  |  65188  | -47624  | -0.661  | -1.086  | -1.725  |
  0.046  |362.950  |  65371  | -47805  | -0.609  | -1.091  | -1.718  |
  0.055  |364.082  |  65543  | -47986  | -0.566  | -1.097  | -1.723  |
  0.053  |365.291  |  65729  | -48177  | -0.518  | -1.101  | -1.736  |
  0.055  |366.503  |  65920  | -48364  | -0.470  | -1.107  | -1.733  |
  0.018  |367.895  |  66141  | -48577  | -0.418  | -1.114  | -1.724  |
  0.008  |369.049  |  66322  | -48756  | -0.371  | -1.120  | -1.719  |
  0.011  |370.108  |  66481  | -48927  | -0.331  | -1.125  | -1.725  |
  0.016  |371.089  |  66633  | -49081  | -0.286  | -1.131  | -1.733  |
  0.027  |371.990  |  66774  | -49221  | -0.250  | -1.134  | -1.737  |
  0.033  |372.862  |  66914  | -49353  | -0.210  | -1.140  | -1.723  |
  0.016  |373.802  |  67065  | -49495  | -0.175  | -1.144  | -1.713  |
 -0.022  |374.723  |  67208  | -49639  | -0.146  | -1.147  | -1.708  |
 -0.050  |375.422  |  67313  | -49752  | -0.118  | -1.150  | -1.714  |
 -0.039  |375.823  |  67374  | -49816  | -0.096  | -1.153  | -1.719  |
 -0.022  |376.105  |  67416  | -49862  | -0.079  | -1.155  | -1.732  |
 -0.033  |376.297  |  67444  | -49894  | -0.070  | -1.157  | -1.741  |
 -0.033  |376.320  |  67448  | -49897  | -0.067  | -1.157  | -1.744  |
 -0.061  |376.243  |  67430  | -49891  | -0.071  | -1.156  | -1.742  |
 -0.036  |375.819  |  67371  | -49818  | -0.080  | -1.155  | -1.733  |
  0.013  |375.165  |  67280  | -49705  | -0.095  | -1.153  | -1.712  |
  0.044  |374.536  |  67190  | -49599  | -0.111  | -1.151  | -1.690  |
  0.050  |373.985  |  67108  | -49509  | -0.133  | -1.150  | -1.673  |
  0.054  |373.382  |  67012  | -49417  | -0.154  | -1.148  | -1.671  |
  0.062  |372.814  |  66923  | -49329  | -0.175  | -1.147  | -1.673  |
  0.071  |372.276  |  66838  | -49246  | -0.196  | -1.145  | -1.676  |
  0.081  |371.798  |  66762  | -49173  | -0.217  | -1.144  | -1.680  |
  0.076  |371.403  |  66701  | -49111  | -0.234  | -1.142  | -1.677  |
  0.073  |371.018  |  66640  | -49052  | -0.249  | -1.142  | -1.679  |
  0.084  |370.653  |  66580  | -48998  | -0.263  | -1.141  | -1.689  |
  0.084  |370.387  |  66536  | -48959  | -0.275  | -1.141  | -1.700  |
  0.078  |370.223  |  66513  | -48931  | -0.284  | -1.140  | -1.701  |
  0.075  |370.082  |  66496  | -48904  | -0.291  | -1.139  | -1.686  |
  0.078  |369.995  |  66486  | -48887  | -0.296  | -1.138  | -1.675  |
  0.071  |369.989  |  66484  | -48887  | -0.298  | -1.138  | -1.669  |
  0.071  |369.989  |  66484  | -48887  | -0.299  | -1.138  | -1.670  |
  0.081  |369.999  |  66484  | -48890  | -0.298  | -1.138  | -1.670  |
  0.102  |370.076  |  66500  | -48898  | -0.294  | -1.138  | -1.672  |
  0.090  |370.294  |  66527  | -48939  | -0.289  | -1.139  | -1.677  |
  0.060  |370.627  |  66571  | -48999  | -0.283  | -1.140  | -1.700  |
  0.035  |370.890  |  66618  | -49034  | -0.276  | -1.141  | -1.719  |
  0.021  |371.067  |  66724  | -48983  | -0.268  | -1.140  | -1.645  |
  0.032  |371.089  |  66830  | -48884  | -0.259  | -1.135  | -1.392  |
  0.056  |371.063  |  66935  | -48771  | -0.252  | -1.127  | -1.059  |
  0.069  |371.166  |  67030  | -48708  | -0.247  | -1.117  | -0.835  |
  0.057  |371.407  |  67116  | -48697  | -0.244  | -1.106  | -0.669  |
  0.054  |371.657  |  67194  | -48697  | -0.240  | -1.094  | -0.566  |
  0.065  |371.897  |  67267  | -48699  | -0.236  | -1.082  | -0.478  |
  0.052  |372.301  |  67362  | -48730  | -0.233  | -1.068  | -0.400  |
  0.022  |372.811  |  67476  | -48775  | -0.228  | -1.053  | -0.322  |
  0.010  |373.231  |  67576  | -48806  | -0.225  | -1.035  | -0.233  |
  0.010  |373.578  |  67661  | -48829  | -0.223  | -1.020  | -0.128  |
  0.012  |373.911  |  67723  | -48871  | -0.222  | -1.004  | -0.067  |
  0.010  |374.238  |  67773  | -48923  | -0.221  | -0.992  | -0.063  |
  0.000  |374.569  |  67821  | -48978  | -0.220  | -0.979  | -0.070  |
  0.008  |374.822  |  67853  | -49025  | -0.219  | -0.969  | -0.083  |
  0.005  |375.082  |  67887  | -49072  | -0.218  | -0.959  | -0.105  |
  0.001  |375.306  |  67921  | -49108  | -0.217  | -0.951  | -0.115  |
 -0.000  |375.492  |  67956  | -49131  | -0.216  | -0.943  | -0.108  |
  0.003  |375.617  |  67979  | -49147  | -0.216  | -0.937  | -0.108  |
  0.011  |375.697  |  67990  | -49161  | -0.215  | -0.931  | -0.093  |
  0.009  |375.762  |  68000  | -49171  | -0.214  | -0.928  | -0.097  |
  0.012  |375.768  |  68002  | -49171  | -0.214  | -0.927  | -0.097  |
  0.003  |375.806  |  68006  | -49179  | -0.214  | -0.926  | -0.097  |
 -0.013  |375.803  |  68007  | -49177  | -0.214  | -0.928  | -0.096  |
 -0.033  |375.669  |  67985  | -49157  | -0.215  | -0.934  | -0.095  |
 -0.004  |375.306  |  67931  | -49098  | -0.216  | -0.941  | -0.089  |
  0.028  |374.921  |  67875  | -49034  | -0.217  | -0.949  | -0.080  |
  0.043  |374.623  |  67826  | -48990  | -0.218  | -0.958  | -0.076  |
  0.045  |374.421  |  67788  | -48965  | -0.218  | -0.967  | -0.091  |
  0.038  |374.309  |  67774  | -48944  | -0.218  | -0.975  | -0.097  |
  0.029  |374.251  |  67773  | -48927  | -0.220  | -0.979  | -0.096  |
  0.035  |374.171  |  67765  | -48910  | -0.220  | -0.982  | -0.059  |
  0.047  |374.129  |  67757  | -48905  | -0.221  | -0.983  | -0.074  |
  0.055  |374.142  |  67760  | -48906  | -0.220  | -0.982  | -0.059  |
  0.074  |374.219  |  67769  | -48921  | -0.219  | -0.978  | -0.058  |
  0.045  |374.559  |  67817  | -48979  | -0.219  | -0.973  | -0.077  |
  0.011  |374.873  |  67859  | -49035  | -0.218  | -0.966  | -0.096  |
  0.006  |375.053  |  67880  | -49070  | -0.217  | -0.960  | -0.124  |
  0.014  |375.149  |  67894  | -49086  | -0.217  | -0.956  | -0.128  |
  0.005  |375.200  |  67906  | -49090  | -0.217  | -0.953  | -0.133  |
  0.084  |374.732  |  67834  | -49016  | -0.216  | -0.952  | -0.111  |
  0.222  |374.405  |  67784  | -48964  | -0.215  | -0.946  | -0.122  |
  0.159  |375.101  |  67886  | -49079  | -0.214  | -0.936  | -0.133  |
  0.105  |375.938  |  68017  | -49209  | -0.212  | -0.916  | -0.143  |
  0.096  |376.692  |  68135  | -49326  | -0.208  | -0.890  | -0.136  |
  0.093  |377.509  |  68262  | -49454  | -0.204  | -0.862  | -0.133  |
  0.080  |378.430  |  68405  | -49598  | -0.200  | -0.827  | -0.133  |
  0.063  |379.424  |  68561  | -49752  | -0.195  | -0.794  | -0.134  |
  0.039  |380.460  |  68726  | -49910  | -0.189  | -0.754  | -0.127  |
  0.056  |381.348  |  68866  | -50047  | -0.185  | -0.719  | -0.128  |
  0.075  |382.288  |  69009  | -50197  | -0.180  | -0.679  | -0.133  |
  0.072  |383.356  |  69175  | -50364  | -0.175  | -0.638  | -0.147  |
  0.065  |384.545  |  69362  | -50548  | -0.168  | -0.593  | -0.118  |
  0.053  |385.677  |  69541  | -50722  | -0.160  | -0.546  | -0.123  |
  0.031  |386.832  |  69724  | -50899  | -0.155  | -0.507  | -0.118  |
  0.043  |387.836  |  69880  | -51056  | -0.150  | -0.462  | -0.102  |
  0.060  |388.830  |  70032  | -51214  | -0.145  | -0.420  | -0.116  |
  0.061  |389.879  |  70190  | -51383  | -0.141  | -0.380  | -0.134  |
  0.055  |390.950  |  70357  | -51550  | -0.134  | -0.336  | -0.134  |
  0.021  |392.139  |  70544  | -51734  | -0.128  | -0.297  | -0.136  |
 -0.015  |393.185  |  70709  | -51895  | -0.123  | -0.255  | -0.113  |
  0.039  |393.919  |  70826  | -52007  | -0.118  | -0.220  | -0.122  |
  0.025  |394.859  |  70973  | -52153  | -0.114  | -0.185  | -0.122  |
  0.016  |395.683  |  71097  | -52286  | -0.110  | -0.149  | -0.145  |
  0.032  |396.357  |  71198  | -52395  | -0.106  | -0.122  | -0.135  |
  0.034  |397.020  |  71303  | -52497  | -0.101  | -0.090  | -0.136  |
  0.026  |397.668  |  71405  | -52597  | -0.098  | -0.067  | -0.137  |
  0.012  |398.287  |  71504  | -52691  | -0.095  | -0.042  | -0.124  |
 -0.008  |398.855  |  71594  | -52778  | -0.093  | -0.022  | -0.141  |
 -0.029  |399.240  |  71657  | -52835  | -0.090  | -0.004  | -0.130  |
 -0.005  |399.403  |  71681  | -52862  | -0.089  |  0.007  | -0.135  |
  0.004  |399.538  |  71696  | -52889  | -0.088  |  0.015  | -0.153  |
  0.003  |399.576  |  71697  | -52900  | -0.088  |  0.018  | -0.161  |
 -0.011  |399.564  |  71695  | -52898  | -0.088  |  0.017  | -0.163  |
 -0.031  |399.410  |  71676  | -52869  | -0.089  |  0.011  | -0.159  |
 -0.005  |398.983  |  71614  | -52798  | -0.090  |  0.002  | -0.145  |
  0.036  |398.441  |  71536  | -52707  | -0.091  | -0.010  | -0.133  |
  0.059  |397.947  |  71465  | -52624  | -0.093  | -0.024  | -0.113  |
  0.056  |397.559  |  71408  | -52560  | -0.095  | -0.042  | -0.081  |
  0.054  |397.184  |  71355  | -52496  | -0.096  | -0.058  | -0.054  |
  0.061  |396.780  |  71295  | -52430  | -0.099  | -0.072  | -0.055  |
  0.078  |396.376  |  71230  | -52369  | -0.099  | -0.085  | -0.039  |
  0.078  |396.081  |  71180  | -52327  | -0.099  | -0.099  | -0.043  |
  0.060  |395.831  |  71144  | -52285  | -0.100  | -0.112  | -0.041  |
  0.073  |395.536  |  71097  | -52240  | -0.101  | -0.123  | -0.051  |
  0.081  |395.305  |  71060  | -52205  | -0.101  | -0.131  | -0.054  |
  0.080  |395.170  |  71037  | -52186  | -0.102  | -0.139  | -0.054  |
  0.069  |395.106  |  71026  | -52177  | -0.102  | -0.144  | -0.056  |
  0.067  |395.032  |  71010  | -52170  | -0.102  | -0.149  | -0.065  |
  0.066  |394.981  |  70995  | -52169  | -0.102  | -0.151  | -0.107  |
  0.062  |394.955  |  70987  | -52169  | -0.102  | -0.154  | -0.119  |
  0.062  |394.865  |  70974  | -52154  | -0.102  | -0.157  | -0.100  |
  0.080  |394.785  |  70966  | -52137  | -0.103  | -0.159  | -0.109  |
  0.086  |394.801  |  70968  | -52140  | -0.102  | -0.159  | -0.095  |
  0.095  |394.814  |  70970  | -52142  | -0.102  | -0.158  | -0.096  |
  0.087  |394.952  |  70987  | -52168  | -0.101  | -0.155  | -0.102  |
  0.059  |395.138  |  71027  | -52186  | -0.101  | -0.151  | -0.114  |
  0.037  |395.308  |  71133  | -52133  | -0.102  | -0.146  | -0.026  |
  0.037  |395.330  |  71231  | -52042  | -0.108  | -0.138  |  0.226  |
  0.058  |395.269  |  71310  | -51944  | -0.114  | -0.133  |  0.422  |
  0.069  |395.321  |  71395  | -51875  | -0.124  | -0.128  |  0.654  |
  0.061  |395.500  |  71477  | -51849  | -0.133  | -0.124  |  0.820  |
  0.055  |395.757  |  71563  | -51843  | -0.143  | -0.120  |  0.924  |
  0.062  |396.030  |  71646  | -51845  | -0.157  | -0.114  |  1.036  |
  0.072  |396.392  |  71740  | -51864  | -0.172  | -0.110  |  1.147  |
  0.044  |396.979  |  71868  | -51919  | -0.190  | -0.105  |  1.235  |
  0.022  |397.559  |  71995  | -51973  | -0.209  | -0.100  |  1.321  |
  0.019  |398.076  |  72102  | -52027  | -0.233  | -0.098  |  1.414  |
  0.013  |398.611  |  72189  | -52107  | -0.254  | -0.096  |  1.450  |
  0.004  |399.143  |  72265  | -52197  | -0.272  | -0.094  |  1.447  |
 -0.005  |399.634  |  72335  | -52280  | -0.290  | -0.092  |  1.427  |
 -0.007  |400.048  |  72396  | -52348  | -0.307  | -0.090  |  1.413  |
 -0.011  |400.420  |  72460  | -52400  | -0.323  | -0.087  |  1.424  |
 -0.025  |400.712  |  72511  | -52440  | -0.335  | -0.086  |  1.440  |
 -0.011  |400.833  |  72536  | -52453  | -0.345  | -0.085  |  1.456  |
  0.013  |400.943  |  72557  | -52466  | -0.352  | -0.084  |  1.459  |
 -0.004  |401.129  |  72583  | -52498  | -0.357  | -0.083  |  1.467  |
 -0.014  |401.206  |  72589  | -52516  | -0.359  | -0.083  |  1.454  |
 -0.023  |401.206  |  72590  | -52515  | -0.359  | -0.083  |  1.445  |
 -0.037  |401.068  |  72568  | -52494  | -0.355  | -0.084  |  1.446  |
 -0.013  |400.737  |  72517  | -52442  | -0.348  | -0.084  |  1.454  |
  0.017  |400.346  |  72458  | -52379  | -0.340  | -0.085  |  1.456  |
  0.035  |400.016  |  72410  | -52324  | -0.329  | -0.087  |  1.459  |
  0.038  |399.766  |  72377  | -52279  | -0.320  | -0.088  |  1.472  |
  0.036  |399.567  |  72350  | -52244  | -0.311  | -0.089  |  1.484  |
  0.038  |399.381  |  72321  | -52215  | -0.303  | -0.090  |  1.487  |
  0.039  |399.214  |  72293  | -52191  | -0.296  | -0.090  |  1.485  |
  0.036  |399.102  |  72277  | -52172  | -0.290  | -0.090  |  1.483  |
  0.034  |399.015  |  72262  | -52160  | -0.286  | -0.091  |  1.484  |
  0.037  |398.925  |  72246  | -52148  | -0.282  | -0.091  |  1.481  |
  0.043  |398.864  |  72237  | -52138  | -0.279  | -0.091  |  1.474  |
  0.040  |398.845  |  72231  | -52138  | -0.278  | -0.091  |  1.473  |
  0.039  |398.845  |  72231  | -52138  | -0.277  | -0.091  |  1.466  |
  0.043  |398.848  |  72231  | -52139  | -0.277  | -0.091  |  1.467  |
  0.051  |398.855  |  72232  | -52140  | -0.278  | -0.091  |  1.467  |
  0.065  |398.929  |  72243  | -52152  | -0.280  | -0.091  |  1.467  |
  0.034  |399.163  |  72274  | -52194  | -0.284  | -0.090  |  1.457  |
  0.016  |399.329  |  72291  | -52229  | -0.286  | -0.090  |  1.440  |
  0.017  |399.352  |  72291  | -52236  | -0.288  | -0.089  |  1.422  |
  0.016  |399.352  |  72291  | -52236  | -0.288  | -0.089  |  1.418  |
  0.006  |399.349  |  72291  | -52235  | -0.287  | -0.089  |  1.418  |
 -0.016  |399.265  |  72276  | -52224  | -0.284  | -0.090  |  1.419  |
 -0.002  |399.015  |  72244  | -52178  | -0.278  | -0.091  |  1.428  |
  0.022  |398.678  |  72199  | -52118  | -0.270  | -0.092  |  1.447  |
  0.041  |398.342  |  72151  | -52061  | -0.261  | -0.093  |  1.459  |
  0.050  |398.066  |  72110  | -52016  | -0.251  | -0.094  |  1.465  |
  0.053  |397.851  |  72075  | -51984  | -0.243  | -0.094  |  1.464  |
  0.054  |397.688  |  72047  | -51961  | -0.236  | -0.095  |  1.461  |
  0.053  |397.578  |  72029  | -51945  | -0.229  | -0.095  |  1.456  |
  0.047  |397.514  |  72018  | -51936  | -0.225  | -0.095  |  1.453  |
  0.052  |397.437  |  72007  | -51923  | -0.222  | -0.096  |  1.452  |
  0.048  |397.434  |  72007  | -51922  | -0.220  | -0.096  |  1.454  |
  0.048  |397.434  |  72007  | -51922  | -0.220  | -0.096  |  1.452  |
  0.052  |397.434  |  72007  | -51922  | -0.220  | -0.096  |  1.453  |
  0.061  |397.444  |  72008  | -51924  | -0.221  | -0.096  |  1.452  |
  0.078  |397.518  |  72021  | -51934  | -0.224  | -0.095  |  1.451  |
  0.051  |397.755  |  72054  | -51975  | -0.228  | -0.095  |  1.451  |
  0.028  |397.973  |  72081  | -52016  | -0.232  | -0.095  |  1.438  |
  0.025  |398.063  |  72088  | -52037  | -0.235  | -0.094  |  1.410  |
  0.031  |398.088  |  72088  | -52045  | -0.237  | -0.094  |  1.400  |
  0.031  |398.088  |  72088  | -52045  | -0.238  | -0.093  |  1.399  |
  0.023  |398.085  |  72088  | -52044  | -0.237  | -0.094  |  1.399  |
  0.005  |398.076  |  72087  | -52042  | -0.234  | -0.095  |  1.396  |
 -0.009  |397.909  |  72066  | -52011  | -0.229  | -0.095  |  1.406  |
  0.023  |397.543  |  72016  | -51947  | -0.223  | -0.096  |  1.433  |
  0.055  |397.174  |  71964  | -51884  | -0.215  | -0.097  |  1.448  |
  0.064  |396.918  |  71924  | -51844  | -0.205  | -0.098  |  1.453  |
  0.068  |396.754  |  71926  | -51791  | -0.198  | -0.099  |  1.452  |
  0.079  |396.565  |  71990  | -51668  | -0.196  | -0.103  |  1.615  |
  0.085  |396.472  |  72071  | -51558  | -0.197  | -0.109  |  1.841  |
  0.071  |396.533  |  72176  | -51472  | -0.199  | -0.119  |  2.106  |
  0.058  |396.690  |  72262  | -51435  | -0.200  | -0.124  |  2.217  |
  0.047  |396.908  |  72331  | -51434  | -0.203  | -0.134  |  2.386  |
  0.045  |397.129  |  72400  | -51434  | -0.209  | -0.144  |  2.485  |
  0.047  |397.389  |  72478  | -51437  | -0.215  | -0.156  |  2.579  |
  0.050  |397.723  |  72567  | -51452  | -0.219  | -0.170  |  2.698  |
  0.031  |398.178  |  72680  | -51481  | -0.224  | -0.185  |  2.799  |
received SIGINT Ctrl-C
